age,annual_income,employment_type,education,loan_amount,interest_rate_pct,term_months,credit_score,num_open_accounts,delinquency_30d,residence_type,Default
33,76451.0,Unemployed,Masters,7277.0,8.49,72,719.0,5,No,Rent,0
48,10869.0,Salaried,Bachelors,5710.0,12.02,48,804.0,2,Yes,Rent,1
26,22141.0,Salaried,Bachelors,5405.0,10.38,48,599.0,3,No,Rent,0
25,17935.0,Self-Employed,Bachelors,10281.0,8.06,48,723.0,6,No,Rent,0
27,33328.0,Salaried,Bachelors,15503.0,5.590000000000001,60,577.0,5,No,Mortgage,0
73,24893.0,Salaried,HS,6374.0,10.92,48,643.0,6,No,Rent,0
23,72082.0,Unemployed,HS,18207.0,6.29,24,729.0,9,No,Rent,0
38,25717.0,Unemployed,Masters,6891.0,7.450000000000001,24,712.0,4,No,Mortgage,0
47,52638.0,Salaried,Bachelors,17094.0,10.12,60,499.0,2,No,Own,1
62,15931.0,Self-Employed,Bachelors,18050.0,9.56,60,548.0,2,No,Rent,1
24,41291.0,Salaried,HS,40074.0,13.59,48,703.0,7,No,Own,1
54,56304.0,Self-Employed,Bachelors,6477.0,3.91,36,725.0,7,Yes,Own,0
59,32867.0,Self-Employed,Masters,3522.0,14.73,24,664.0,6,No,Own,0
52,18238.0,Salaried,HS,12014.0,11.4,36,721.0,6,No,Mortgage,0
41,52426.0,Salaried,Bachelors,7002.0,7.81,36,850.0,7,No,Own,0
54,38584.0,Salaried,HS,4158.0,6.73,48,676.0,4,No,Own,0
34,16267.0,Self-Employed,Bachelors,7255.0,4.430000000000001,72,715.0,7,No,Rent,0
41,29592.0,Self-Employed,HS,14870.0,7.77,36,676.0,6,No,Own,0
49,104848.0,Salaried,HS,6053.0,8.59,24,764.0,6,No,Mortgage,0
66,101224.0,Salaried,Bachelors,18861.0,11.35,36,743.0,5,Yes,Rent,0
51,36430.0,Salaried,Bachelors,17200.0,7.050000000000001,60,750.0,3,No,Mortgage,0
40,37876.0,Salaried,HS,5019.0,2.93,24,792.0,7,No,Rent,0
55,43063.0,Self-Employed,Masters,25586.0,8.03,36,583.0,3,No,Mortgage,1
32,28559.0,Self-Employed,Bachelors,3077.0,2.81,24,614.0,3,No,Mortgage,0
33,52184.0,Self-Employed,Masters,6445.0,2.82,48,712.0,7,No,Mortgage,0
57,29012.0,Salaried,HS,9759.0,8.01,48,581.0,3,No,Own,0
50,75268.0,Salaried,Bachelors,13485.0,9.48,48,719.0,4,No,Rent,0
51,52302.0,Salaried,Masters,6250.0,8.450000000000001,72,632.0,5,No,Mortgage,0
54,19348.0,Salaried,PhD,6552.0,9.23,60,808.0,7,No,Rent,0
30,10571.0,Self-Employed,HS,11166.0,12.97,60,647.0,4,No,Mortgage,1
57,40826.0,Salaried,HS,10019.0,7.260000000000001,48,629.0,11,No,Mortgage,0
60,17417.0,Self-Employed,HS,6152.0,9.63,48,850.0,4,No,Rent,0
40,52902.0,Self-Employed,Masters,16075.0,7.08,48,569.0,2,No,Mortgage,1
64,19182.0,Salaried,Bachelors,8979.0,9.72,60,774.0,7,Yes,Rent,0
65,38006.0,Salaried,Masters,4422.0,8.42,24,467.0,3,No,Rent,0
25,40433.0,Self-Employed,Bachelors,9038.0,6.590000000000001,60,571.0,4,No,Mortgage,0
31,46482.0,Salaried,HS,8592.0,9.8,48,630.0,6,No,Rent,0
40,28147.0,Salaried,HS,11998.0,6.58,60,649.0,4,No,Rent,0
28,42159.0,Self-Employed,Bachelors,6883.0,9.89,60,597.0,2,No,Own,0
28,46431.0,Self-Employed,HS,5813.0,7.91,60,822.0,9,No,Rent,0
33,180566.0,Salaried,Masters,10438.0,9.68,36,741.0,3,Yes,Own,0
23,52311.0,Salaried,Bachelors,2723.0,8.43,24,687.0,8,No,Mortgage,0
65,27331.0,Salaried,HS,9294.0,11.91,72,714.0,6,No,Rent,0
21,33636.0,Salaried,Masters,9203.0,6.79,36,585.0,6,No,Rent,1
61,29426.0,Salaried,Masters,16687.0,11.92,36,711.0,6,Yes,Mortgage,0
49,18080.0,Salaried,HS,10209.0,8.94,48,534.0,3,No,Rent,1
46,49864.0,Self-Employed,Bachelors,3511.0,6.6000000000000005,48,708.0,5,No,Own,0
60,110827.0,Salaried,Masters,6838.0,8.870000000000001,48,706.0,4,No,Mortgage,0
61,59628.0,Salaried,HS,15990.0,11.28,48,808.0,2,No,Own,0
47,34854.0,Salaried,Masters,10766.0,9.07,36,691.0,8,No,Own,0
33,11893.0,Salaried,Bachelors,10890.0,14.88,48,617.0,10,No,Mortgage,1
39,38003.0,Salaried,HS,10874.0,9.86,24,707.0,5,Yes,Rent,0
22,52855.0,Salaried,Masters,20143.0,9.29,72,786.0,5,No,Own,0
23,49414.0,Salaried,Masters,20091.0,15.61,36,647.0,7,No,Own,1
57,35843.0,Salaried,Bachelors,11132.0,7.57,48,696.0,7,No,Rent,0
65,56660.0,Salaried,Bachelors,2874.0,8.950000000000001,48,591.0,6,No,Rent,0
55,47340.0,Salaried,Bachelors,3627.0,5.66,48,626.0,1,No,Own,0
32,60275.0,Salaried,Bachelors,7584.0,8.42,48,744.0,2,No,Own,0
35,26685.0,Salaried,Masters,17034.0,11.18,72,567.0,4,No,Mortgage,1
53,37026.0,Salaried,Bachelors,18643.0,5.75,60,767.0,4,No,Mortgage,0
27,49791.0,Salaried,HS,4463.0,7.29,36,813.0,3,No,Rent,0
28,13754.0,Salaried,HS,9375.0,12.63,72,622.0,2,No,Own,0
21,47944.0,Salaried,HS,2185.0,9.88,48,703.0,5,No,Own,0
45,15225.0,Salaried,HS,8013.0,11.65,48,629.0,6,No,Rent,1
54,65068.0,Salaried,Masters,19894.0,1.9,48,713.0,3,No,Rent,0
71,111939.0,Self-Employed,HS,17061.0,3.92,72,670.0,9,No,Rent,0
70,30980.0,Self-Employed,HS,5393.0,3.77,24,670.0,7,No,Mortgage,0
23,34792.0,Salaried,Bachelors,7664.0,6.69,60,736.0,6,No,Mortgage,0
34,38865.0,Salaried,PhD,15402.0,13.23,24,582.0,3,Yes,Own,1
28,63916.0,Self-Employed,HS,6435.0,10.72,24,749.0,8,No,Mortgage,0
34,36028.0,Salaried,HS,3726.0,5.08,36,671.0,1,No,Own,0
46,26710.0,Unemployed,Masters,10178.0,12.92,48,570.0,4,No,Rent,1
58,44140.0,Salaried,Bachelors,5714.0,8.950000000000001,24,734.0,6,No,Own,0
26,24131.0,Salaried,Masters,11372.0,9.71,48,611.0,4,No,Rent,0
48,24398.0,Salaried,HS,14931.0,4.510000000000001,48,816.0,2,No,Rent,0
71,14246.0,Self-Employed,Bachelors,8668.0,7.73,48,648.0,5,No,Rent,0
53,33634.0,Salaried,Bachelors,20391.0,9.53,36,692.0,3,No,Own,1
67,30368.0,Salaried,HS,10393.0,11.83,60,786.0,3,No,Own,0
69,44395.0,Salaried,HS,8683.0,5.37,48,768.0,2,No,Rent,0
54,52554.0,Salaried,Masters,7605.0,11.4,48,552.0,3,No,Mortgage,1
62,76685.0,Salaried,HS,7906.0,6.21,48,704.0,5,No,Mortgage,0
56,40208.0,Salaried,Masters,14048.0,7.17,60,638.0,3,No,Own,0
44,32996.0,Salaried,HS,8335.0,2.51,48,770.0,4,No,Mortgage,0
66,33756.0,Self-Employed,Masters,15035.0,10.63,36,762.0,7,No,Own,0
65,23064.0,Self-Employed,Bachelors,22595.0,7.98,48,689.0,4,Yes,Rent,1
52,28864.0,Salaried,Masters,13135.0,12.7,60,640.0,5,No,Rent,1
24,36963.0,Salaried,HS,1203.0,13.86,36,716.0,7,Yes,Own,0
51,48120.0,Salaried,Bachelors,10116.0,6.550000000000001,48,662.0,8,Yes,Mortgage,0
38,59970.0,Self-Employed,HS,7493.0,9.14,48,612.0,5,No,Own,0
40,44175.0,Self-Employed,Bachelors,9278.0,8.68,48,745.0,10,No,Own,0
72,103271.0,Salaried,Bachelors,5230.0,7.17,60,745.0,7,No,Mortgage,0
35,19058.0,Self-Employed,Bachelors,3607.0,9.78,48,850.0,3,No,Rent,0
43,69341.0,Salaried,Bachelors,9992.0,7.5,60,677.0,5,No,Rent,0
71,103492.0,Salaried,Bachelors,23464.0,11.31,48,684.0,3,No,Mortgage,0
38,35961.0,Salaried,Bachelors,21430.0,7.73,60,644.0,2,No,Rent,1
57,64092.0,Salaried,Masters,13085.0,5.1000000000000005,36,773.0,5,No,Own,0
47,21464.0,Self-Employed,PhD,5016.0,8.01,24,716.0,6,Yes,Rent,0
72,81297.0,Unemployed,Bachelors,13562.0,15.66,48,722.0,3,No,Mortgage,1
71,71344.0,Salaried,Masters,14734.0,14.18,72,745.0,5,No,Rent,0
62,75528.0,Unemployed,Masters,4166.0,9.44,60,713.0,10,Yes,Mortgage,0
23,20750.0,Unemployed,HS,12517.0,12.49,60,783.0,3,No,Mortgage,0
32,60903.0,Salaried,Bachelors,3604.0,6.73,60,824.0,4,No,Mortgage,0
70,35783.0,Salaried,Masters,4313.0,9.41,24,713.0,6,No,Rent,0
47,50790.0,Self-Employed,Bachelors,1658.0,4.41,36,788.0,3,No,Rent,0
43,66351.0,Unemployed,Bachelors,17175.0,6.8500000000000005,36,672.0,5,No,Rent,0
62,52007.0,Unemployed,HS,16334.0,8.54,36,532.0,7,No,Rent,1
50,54607.0,Salaried,Masters,10724.0,8.799999999999999,60,680.0,6,No,Rent,1
60,99403.0,Salaried,Bachelors,8968.0,12.9,48,663.0,2,No,Mortgage,1
44,20494.0,Salaried,Bachelors,8528.0,7.42,72,644.0,8,No,Rent,0
55,22826.0,Salaried,Bachelors,12129.0,4.81,48,519.0,5,No,Own,1
49,45380.0,Salaried,Bachelors,7110.0,10.69,36,850.0,3,No,Own,0
24,38283.0,Unemployed,Bachelors,9905.0,5.58,48,714.0,2,Yes,Own,0
58,56599.0,Unemployed,HS,10763.0,4.0,36,715.0,8,No,Rent,0
43,29554.0,Salaried,Masters,12398.0,6.82,60,697.0,7,No,Rent,0
67,50247.0,Self-Employed,Bachelors,13641.0,11.77,48,769.0,4,No,Own,0
36,33236.0,Salaried,Bachelors,14600.0,10.05,60,639.0,5,No,Mortgage,0
45,40481.0,Salaried,HS,16212.0,7.11,60,780.0,5,No,Rent,0
52,71541.0,Salaried,Masters,13134.0,12.62,24,757.0,5,No,Rent,0
60,29241.0,Salaried,Bachelors,7209.0,7.35,72,715.0,5,No,Own,0
31,40791.0,Salaried,PhD,12979.0,14.42,48,738.0,3,Yes,Rent,1
67,24557.0,Self-Employed,Bachelors,12745.0,12.48,36,694.0,1,No,Own,0
66,25220.0,Salaried,HS,19015.0,7.37,36,777.0,7,Yes,Own,0
66,18702.0,Salaried,Bachelors,4277.0,14.12,60,724.0,7,No,Rent,0
31,64856.0,Salaried,Bachelors,12705.0,12.9,72,741.0,5,No,Mortgage,0
47,48278.0,Salaried,HS,7237.0,1.9,72,700.0,8,No,Own,0
40,75726.0,Salaried,HS,4005.0,10.25,60,712.0,6,No,Mortgage,0
46,12967.0,Salaried,HS,15831.0,5.25,48,712.0,5,No,Rent,0
56,17593.0,Salaried,HS,28277.0,10.36,60,589.0,5,No,Rent,1
57,60090.0,Salaried,Bachelors,5691.0,10.94,60,729.0,5,No,Rent,0
65,55157.0,Salaried,Bachelors,8234.0,13.32,60,631.0,5,No,Rent,0
42,37123.0,Salaried,HS,4711.0,12.26,48,648.0,3,No,Rent,1
48,41444.0,Salaried,Bachelors,5455.0,5.23,48,624.0,3,No,Own,0
35,36308.0,Self-Employed,Bachelors,6321.0,8.06,60,753.0,3,No,Rent,0
33,60720.0,Salaried,Bachelors,11921.0,9.83,36,753.0,4,No,Own,0
63,95326.0,Salaried,Masters,5654.0,12.64,72,602.0,7,No,Rent,0
53,26773.0,Salaried,HS,12303.0,7.720000000000001,60,715.0,3,No,Own,0
41,23755.0,Salaried,Bachelors,7605.0,8.26,60,682.0,4,No,Rent,1
26,35081.0,Salaried,HS,2028.0,12.35,48,544.0,6,No,Mortgage,0
32,79175.0,Salaried,Masters,5088.0,6.760000000000001,24,729.0,4,No,Own,0
57,37171.0,Salaried,Masters,10419.0,6.5200000000000005,24,630.0,4,No,Own,1
28,42776.0,Salaried,HS,17934.0,8.860000000000001,36,648.0,6,No,Own,0
41,82106.0,Salaried,Bachelors,4399.0,10.17,36,719.0,10,No,Rent,0
37,43538.0,Salaried,Bachelors,17283.0,12.21,72,517.0,3,No,Rent,1
27,44569.0,Self-Employed,HS,9789.0,12.94,48,640.0,2,No,Rent,0
74,61873.0,Unemployed,Masters,26605.0,5.53,60,715.0,1,No,Rent,0
36,28412.0,Salaried,HS,3594.0,11.17,60,643.0,4,No,Rent,0
22,10338.0,Self-Employed,Masters,7221.0,3.32,24,637.0,0,No,Mortgage,0
65,44356.0,Salaried,HS,23174.0,4.45,60,810.0,4,No,Mortgage,0
51,19515.0,Salaried,HS,10943.0,9.58,60,703.0,5,No,Own,0
66,54765.0,Self-Employed,Masters,11240.0,5.98,48,694.0,4,No,Own,0
49,52122.0,Salaried,PhD,2245.0,8.39,48,642.0,10,No,Rent,0
62,19259.0,Salaried,HS,13414.0,10.04,72,727.0,3,No,Own,0
69,39653.0,Self-Employed,Masters,18120.0,6.25,48,713.0,6,No,Rent,1
62,27727.0,Salaried,Masters,5832.0,9.47,60,684.0,5,No,Rent,1
68,17532.0,Salaried,HS,7691.0,8.280000000000001,36,748.0,5,No,Mortgage,0
64,70172.0,Salaried,HS,5141.0,9.05,24,680.0,3,Yes,Own,0
70,15834.0,Salaried,Masters,20989.0,15.59,60,635.0,6,No,Own,1
32,32560.0,Self-Employed,Bachelors,14213.0,10.61,36,746.0,1,No,Mortgage,0
41,32150.0,Salaried,Bachelors,4258.0,9.16,36,572.0,2,No,Rent,0
68,54993.0,Salaried,Masters,12144.0,12.78,36,670.0,5,No,Mortgage,1
73,38001.0,Salaried,Masters,2050.0,12.31,36,688.0,6,No,Rent,0
57,39465.0,Salaried,PhD,11452.0,7.3,60,589.0,2,No,Mortgage,1
42,62413.0,Salaried,Masters,4495.0,9.61,60,664.0,3,No,Mortgage,0
51,37583.0,Salaried,HS,4906.0,4.24,48,553.0,3,No,Mortgage,0
69,18097.0,Salaried,PhD,6270.0,5.46,36,740.0,3,No,Own,0
49,22132.0,Salaried,HS,13399.0,11.88,36,558.0,4,No,Rent,1
37,29297.0,Salaried,HS,9331.0,12.489999999999998,60,628.0,5,Yes,Rent,1
43,30043.0,Salaried,PhD,15015.0,4.75,36,714.0,4,Yes,Rent,0
48,27586.0,Salaried,Bachelors,13582.0,14.74,48,656.0,10,No,Rent,0
26,33300.0,Salaried,HS,9136.0,11.2,72,816.0,5,No,Own,0
33,75592.0,Salaried,HS,21688.0,18.34,60,552.0,12,No,Mortgage,1
66,26886.0,Salaried,HS,35404.0,12.31,48,750.0,4,No,Mortgage,1
26,36756.0,Salaried,Masters,2585.0,10.22,48,690.0,6,No,Rent,0
50,49447.0,Salaried,HS,22818.0,11.34,48,712.0,4,No,Own,0
61,39945.0,Salaried,HS,25640.0,13.16,48,630.0,2,No,Rent,1
49,17470.0,Salaried,Bachelors,6474.0,8.84,36,703.0,7,No,Mortgage,0
71,125541.0,Salaried,Bachelors,3736.0,8.08,48,757.0,5,No,Rent,0
52,57192.0,Salaried,Bachelors,2287.0,12.63,36,661.0,6,No,Own,0
48,30480.0,Salaried,Masters,23745.0,10.97,48,657.0,3,No,Mortgage,1
35,40343.0,Salaried,Masters,8519.0,9.76,24,664.0,2,No,Mortgage,0
55,44406.0,Salaried,Masters,10244.0,11.55,48,694.0,6,No,Rent,0
22,32921.0,Salaried,Masters,18214.0,7.43,60,795.0,5,No,Rent,0
53,31205.0,Salaried,Masters,7341.0,6.1000000000000005,60,655.0,4,No,Rent,0
74,30577.0,Salaried,Masters,9996.0,5.380000000000001,36,785.0,3,No,Mortgage,0
68,18022.0,Salaried,Bachelors,12479.0,11.42,36,649.0,2,No,Own,1
45,29292.0,Salaried,HS,5210.0,12.31,48,779.0,5,No,Rent,0
58,15740.0,Salaried,Masters,12516.0,5.0200000000000005,24,626.0,5,No,Own,0
66,60875.0,Salaried,Masters,20014.0,10.53,60,612.0,3,No,Rent,1
28,51172.0,Self-Employed,Bachelors,14904.0,12.05,48,695.0,7,No,Rent,0
64,51041.0,Self-Employed,Bachelors,11471.0,7.11,36,619.0,0,Yes,Rent,0
55,36290.0,Salaried,Bachelors,30804.0,13.81,48,536.0,4,No,Rent,1
61,25227.0,Salaried,Bachelors,11168.0,1.9,36,643.0,5,No,Mortgage,0
70,83582.0,Salaried,Bachelors,10731.0,8.75,48,630.0,2,No,Mortgage,0
42,95153.0,Salaried,Bachelors,12988.0,12.7,36,733.0,7,No,Mortgage,0
32,84528.0,Self-Employed,HS,5020.0,14.13,36,686.0,5,No,Rent,0
49,11697.0,Self-Employed,Bachelors,9361.0,10.3,36,762.0,5,No,Rent,0
28,32692.0,Salaried,Bachelors,20936.0,7.260000000000001,36,614.0,3,No,Rent,0
54,59087.0,Salaried,Masters,8744.0,8.32,36,623.0,6,No,Rent,0
62,84070.0,Self-Employed,Bachelors,6715.0,14.01,48,532.0,4,No,Rent,1
39,73362.0,Unemployed,HS,15894.0,13.85,60,850.0,0,No,Rent,0
41,77794.0,Salaried,HS,18285.0,11.85,48,626.0,3,No,Mortgage,0
74,41105.0,Self-Employed,Masters,9679.0,10.81,48,563.0,3,Yes,Mortgage,0
63,40895.0,Salaried,Bachelors,6564.0,11.28,36,719.0,3,Yes,Own,0
30,48209.0,Salaried,Masters,6685.0,8.450000000000001,72,723.0,8,No,Rent,0
47,170792.0,Self-Employed,Masters,7320.0,8.620000000000001,60,747.0,5,No,Rent,0
35,94541.0,Salaried,Bachelors,17099.0,3.51,72,720.0,7,No,Own,0
63,25974.0,Salaried,Bachelors,10324.0,7.300000000000001,60,728.0,5,No,Own,0
47,49663.0,Salaried,Masters,11866.0,11.06,60,696.0,5,No,Rent,0
41,74511.0,Salaried,HS,7696.0,12.23,48,683.0,4,No,Rent,1
54,41625.0,Salaried,Bachelors,26742.0,9.07,24,614.0,6,No,Mortgage,1
73,15536.0,Salaried,Masters,10947.0,15.44,60,651.0,6,Yes,Rent,1
30,117030.0,Salaried,HS,11160.0,6.33,60,800.0,4,No,Rent,0
33,58693.0,Salaried,Masters,12750.0,12.7,60,675.0,3,No,Own,0
54,53632.0,Salaried,Bachelors,5640.0,8.38,48,518.0,2,No,Rent,0
46,63444.0,Self-Employed,HS,4586.0,6.57,60,670.0,1,No,Own,0
30,15684.0,Salaried,Bachelors,2578.0,11.36,36,617.0,4,No,Own,0
54,49455.0,Salaried,PhD,33799.0,7.83,48,762.0,8,No,Own,0
28,22486.0,Salaried,Bachelors,5303.0,1.9,60,694.0,9,No,Mortgage,0
43,66917.0,Salaried,Bachelors,3712.0,15.11,60,648.0,3,No,Own,0
28,26049.0,Salaried,Masters,5892.0,8.48,48,672.0,1,No,Rent,0
65,54143.0,Salaried,Bachelors,5084.0,13.57,60,748.0,2,No,Own,0
49,28887.0,Self-Employed,Bachelors,27522.0,12.14,60,670.0,5,Yes,Own,0
66,21763.0,Salaried,HS,5458.0,12.15,60,635.0,5,No,Own,1
57,40507.0,Salaried,Bachelors,9952.0,8.63,72,698.0,3,Yes,Mortgage,0
39,70525.0,Salaried,Bachelors,3022.0,4.92,48,572.0,7,No,Mortgage,0
46,61225.0,Salaried,HS,9070.0,11.36,60,670.0,7,Yes,Rent,0
32,27912.0,Salaried,Bachelors,7041.0,7.52,36,605.0,4,Yes,Rent,0
27,64914.0,Salaried,Bachelors,3207.0,6.0600000000000005,48,736.0,5,No,Own,0
46,38055.0,Salaried,HS,48869.0,9.36,36,724.0,3,No,Rent,1
23,32262.0,Salaried,Bachelors,12254.0,12.92,72,680.0,3,No,Mortgage,0
23,51318.0,Salaried,Masters,15262.0,11.41,48,763.0,8,No,Rent,0
50,33870.0,Self-Employed,PhD,5641.0,11.59,36,641.0,4,No,Rent,0
72,61820.0,Salaried,HS,8992.0,11.04,48,699.0,5,No,Rent,0
45,31887.0,Salaried,HS,27847.0,7.36,60,734.0,1,No,Rent,0
41,34077.0,Salaried,PhD,3187.0,10.45,24,732.0,6,No,Mortgage,0
41,18515.0,Self-Employed,Masters,7871.0,16.229999999999997,48,801.0,4,Yes,Own,0
72,24369.0,Salaried,Bachelors,16441.0,11.17,24,612.0,6,No,Mortgage,1
47,55806.0,Salaried,Masters,13998.0,10.5,48,616.0,5,Yes,Own,0
68,65496.0,Self-Employed,Bachelors,8686.0,1.9,36,673.0,5,No,Mortgage,0
45,43898.0,Salaried,HS,27922.0,9.93,48,527.0,3,No,Rent,1
59,22828.0,Salaried,Bachelors,13576.0,5.0,48,597.0,6,No,Own,0
62,42016.0,Salaried,HS,6066.0,13.38,48,719.0,3,Yes,Rent,0
43,53094.0,Salaried,Bachelors,6156.0,17.599999999999998,60,610.0,5,No,Mortgage,1
63,31304.0,Self-Employed,HS,7856.0,9.22,36,750.0,2,No,Mortgage,0
69,95251.0,Salaried,HS,12132.0,6.8500000000000005,36,547.0,5,No,Rent,0
55,41656.0,Salaried,Bachelors,11178.0,4.010000000000001,36,791.0,7,No,Own,0
33,14099.0,Salaried,Bachelors,6501.0,8.81,24,770.0,11,No,Own,0
61,56604.0,Self-Employed,PhD,5128.0,16.41,36,777.0,3,No,Rent,0
32,64796.0,Salaried,HS,20875.0,12.14,36,768.0,3,No,Rent,0
74,82883.0,Salaried,Bachelors,9035.0,5.69,60,685.0,6,Yes,Rent,0
26,26046.0,Salaried,Bachelors,14409.0,9.23,24,673.0,4,No,Own,1
64,31442.0,Self-Employed,Bachelors,5959.0,8.68,48,687.0,4,No,Rent,0
57,22521.0,Salaried,HS,9594.0,10.39,48,713.0,2,No,Own,0
69,22235.0,Salaried,HS,8988.0,10.31,48,702.0,5,No,Rent,0
70,53330.0,Salaried,Bachelors,7010.0,10.93,48,682.0,7,No,Rent,0
24,26659.0,Salaried,Bachelors,8641.0,8.71,36,774.0,2,No,Mortgage,0
57,19662.0,Salaried,Bachelors,21453.0,10.28,36,616.0,6,No,Mortgage,1
29,25111.0,Salaried,Masters,9920.0,7.090000000000001,48,735.0,8,No,Own,0
73,47957.0,Salaried,Bachelors,56514.0,9.91,36,575.0,3,No,Own,1
63,47833.0,Salaried,Bachelors,21602.0,5.5200000000000005,24,776.0,5,No,Own,0
65,48788.0,Self-Employed,Masters,10800.0,7.35,24,728.0,4,No,Mortgage,0
46,36181.0,Salaried,HS,7385.0,3.07,36,686.0,3,No,Rent,0
21,43648.0,Self-Employed,Bachelors,19091.0,10.22,36,721.0,2,No,Own,0
26,62500.0,Self-Employed,Bachelors,12589.0,13.14,72,596.0,5,Yes,Own,0
26,24904.0,Salaried,Masters,11245.0,11.99,48,787.0,9,No,Mortgage,0
46,36498.0,Salaried,PhD,15715.0,10.3,48,684.0,5,No,Own,0
56,90778.0,Self-Employed,Bachelors,12455.0,10.47,72,816.0,6,No,Own,0
70,17713.0,Self-Employed,HS,12121.0,11.23,36,646.0,10,Yes,Mortgage,0
50,20794.0,Unemployed,Masters,44196.0,9.88,48,644.0,5,No,Mortgage,1
22,52093.0,Salaried,HS,13625.0,2.14,36,676.0,2,Yes,Mortgage,0
67,70712.0,Salaried,Masters,18978.0,2.46,60,642.0,3,No,Own,0
24,38026.0,Salaried,Masters,13531.0,6.880000000000001,48,654.0,8,No,Own,0
25,29298.0,Salaried,Masters,8761.0,10.73,24,614.0,3,No,Rent,0
67,74412.0,Salaried,HS,12710.0,5.82,60,714.0,2,No,Mortgage,0
61,74535.0,Salaried,Masters,30952.0,1.9,60,662.0,2,No,Rent,0
27,27423.0,Self-Employed,Bachelors,25286.0,12.95,48,623.0,4,No,Rent,1
69,81212.0,Salaried,Bachelors,10688.0,7.85,48,593.0,6,No,Mortgage,0
39,27394.0,Self-Employed,Bachelors,6415.0,5.95,24,668.0,2,No,Mortgage,0
51,48858.0,Salaried,Bachelors,5313.0,4.140000000000001,60,729.0,4,No,Rent,0
23,25202.0,Salaried,Masters,9930.0,10.06,72,742.0,3,No,Own,0
60,10623.0,Unemployed,Bachelors,6861.0,11.33,36,625.0,5,No,Own,1
43,37651.0,Self-Employed,HS,10799.0,11.72,36,681.0,7,No,Own,0
35,36258.0,Salaried,Masters,4775.0,11.53,60,676.0,2,No,Mortgage,0
66,49742.0,Salaried,HS,2637.0,10.34,72,696.0,4,No,Rent,0
70,22936.0,Salaried,HS,9028.0,11.09,60,628.0,11,No,Rent,1
48,76009.0,Salaried,Bachelors,5293.0,7.32,36,747.0,1,No,Rent,0
59,30522.0,Salaried,HS,16235.0,6.880000000000001,24,719.0,8,No,Own,0
37,56003.0,Salaried,HS,18341.0,12.85,72,602.0,1,No,Rent,1
51,27576.0,Self-Employed,HS,9463.0,9.68,36,805.0,5,No,Rent,0
64,40345.0,Salaried,Bachelors,3009.0,8.610000000000001,60,583.0,13,No,Own,0
27,50692.0,Salaried,Bachelors,12368.0,13.03,24,739.0,2,No,Own,0
25,77586.0,Salaried,Bachelors,6628.0,7.99,36,655.0,7,Yes,Own,0
68,69859.0,Self-Employed,Masters,8045.0,14.79,48,674.0,4,No,Own,1
23,57512.0,Self-Employed,Masters,14726.0,5.67,24,633.0,4,No,Rent,0
31,15342.0,Salaried,Bachelors,12615.0,15.59,72,679.0,4,No,Own,1
54,59336.0,Self-Employed,HS,6994.0,12.6,24,690.0,7,No,Rent,0
59,29334.0,Salaried,Bachelors,9318.0,8.3,36,627.0,5,No,Own,0
39,23605.0,Salaried,Masters,8059.0,8.77,36,508.0,5,No,Rent,1
23,35416.0,Salaried,Bachelors,7072.0,7.52,48,744.0,7,No,Rent,0
49,52645.0,Unemployed,HS,15545.0,11.94,48,784.0,3,No,Rent,0
53,28763.0,Self-Employed,Masters,8734.0,8.540000000000001,36,692.0,4,No,Own,0
71,48866.0,Unemployed,HS,16196.0,9.22,36,692.0,3,No,Rent,0
67,19070.0,Salaried,HS,32918.0,12.43,48,638.0,3,No,Rent,1
33,27946.0,Unemployed,HS,20538.0,11.34,36,699.0,6,No,Own,0
44,27787.0,Salaried,Bachelors,13486.0,8.3,36,794.0,5,Yes,Own,0
25,85302.0,Salaried,HS,7133.0,12.31,36,555.0,6,No,Own,1
55,46896.0,Salaried,Masters,18758.0,5.5200000000000005,60,756.0,3,No,Rent,0
41,29841.0,Self-Employed,HS,24601.0,8.67,48,739.0,1,No,Own,0
26,37442.0,Salaried,HS,14822.0,8.97,60,739.0,3,No,Mortgage,0
31,64691.0,Unemployed,PhD,8032.0,12.86,36,652.0,3,Yes,Rent,0
42,27233.0,Salaried,HS,3139.0,8.5,24,752.0,4,No,Own,0
67,75580.0,Salaried,Bachelors,6800.0,5.98,48,738.0,1,No,Rent,0
63,44191.0,Salaried,Bachelors,7571.0,10.07,60,715.0,4,No,Mortgage,0
68,44386.0,Salaried,Masters,4862.0,11.27,48,749.0,5,No,Rent,0
40,45533.0,Salaried,Masters,3623.0,9.12,60,659.0,7,No,Own,0
23,48700.0,Salaried,Bachelors,15105.0,7.450000000000001,36,766.0,2,No,Rent,0
68,30607.0,Salaried,Bachelors,16804.0,4.15,48,698.0,7,No,Mortgage,0
61,36814.0,Salaried,Bachelors,4478.0,8.16,60,730.0,0,No,Rent,0
27,38611.0,Salaried,Masters,8973.0,8.31,36,674.0,4,No,Mortgage,0
55,31999.0,Self-Employed,Bachelors,12594.0,15.1,48,665.0,8,No,Mortgage,0
63,24328.0,Salaried,Bachelors,18553.0,5.8500000000000005,48,678.0,4,No,Own,0
51,21166.0,Salaried,HS,12219.0,7.42,48,711.0,3,No,Own,0
71,78714.0,Salaried,Masters,13895.0,7.860000000000001,24,689.0,6,No,Own,0
33,33740.0,Salaried,Bachelors,8782.0,7.450000000000001,48,678.0,2,No,Mortgage,0
